player_id,crg_score,action
P003296,55.0,DOWNGRADE
P005227,0.0,ALLOW
P008674,55.0,DOWNGRADE
P000063,7.5,ALLOW
P003755,55.0,DOWNGRADE
P002746,7.5,ALLOW
P008155,47.5,DOWNGRADE
P003828,15.0,ALLOW
P005787,0.0,ALLOW
P002665,55.0,DOWNGRADE
P005259,0.0,ALLOW
P006183,55.0,DOWNGRADE
P008423,15.0,ALLOW
P000204,55.0,DOWNGRADE
P008155,47.5,DOWNGRADE
P003519,0.0,ALLOW
P009073,22.5,ALLOW
P008759,40.0,DOWNGRADE
P007238,47.5,DOWNGRADE
P009485,0.0,ALLOW
P009277,0.0,ALLOW
P006010,40.0,DOWNGRADE
P002717,0.0,ALLOW
P006536,0.0,ALLOW
P000689,0.0,ALLOW
P002940,55.0,DOWNGRADE
P003750,0.0,ALLOW
P008606,0.0,ALLOW
P009936,0.0,ALLOW
P005825,55.0,DOWNGRADE
P008386,7.5,ALLOW
P003170,15.0,ALLOW
P007841,15.0,ALLOW
P007558,0.0,ALLOW
P003521,0.0,ALLOW
P006406,30.0,ALLOW
P004328,0.0,ALLOW
P008131,40.0,DOWNGRADE
P002731,0.0,ALLOW
P009741,15.0,ALLOW
P005113,0.0,ALLOW
P006656,15.0,ALLOW
P007718,47.5,DOWNGRADE
P003000,55.0,DOWNGRADE
P004915,55.0,DOWNGRADE
P000318,0.0,ALLOW
P009812,55.0,DOWNGRADE
P001491,0.0,ALLOW
P007102,0.0,ALLOW
P008960,47.5,DOWNGRADE
P005694,7.5,ALLOW
P006276,15.0,ALLOW
P009308,0.0,ALLOW
P004439,15.0,ALLOW
P001256,0.0,ALLOW
P006116,55.0,DOWNGRADE
P007584,0.0,ALLOW
P002574,40.0,DOWNGRADE
P000001,40.0,DOWNGRADE
P000822,62.5,BLOCK
P003420,0.0,ALLOW
P007050,55.0,DOWNGRADE
P004707,15.0,ALLOW
P008683,47.5,DOWNGRADE
P002030,15.0,ALLOW
P004156,0.0,ALLOW
P009588,0.0,ALLOW
P000680,0.0,ALLOW
P006778,55.0,DOWNGRADE
P004799,0.0,ALLOW
P005736,0.0,ALLOW
P007586,47.5,DOWNGRADE
P001047,55.0,DOWNGRADE
P008712,15.0,ALLOW
P007026,15.0,ALLOW
P007608,40.0,DOWNGRADE
P009291,0.0,ALLOW
P005670,55.0,DOWNGRADE
P003692,0.0,ALLOW
P004843,0.0,ALLOW
P007319,55.0,DOWNGRADE
P007327,22.5,ALLOW
P003874,0.0,ALLOW
P000101,15.0,ALLOW
P008661,0.0,ALLOW
P008224,15.0,ALLOW
P006172,55.0,DOWNGRADE
P000091,0.0,ALLOW
P009519,40.0,DOWNGRADE
P005260,0.0,ALLOW
P006374,0.0,ALLOW
P009212,7.5,ALLOW
P008822,0.0,ALLOW
P002924,15.0,ALLOW
P009878,0.0,ALLOW
P007505,0.0,ALLOW
P005117,40.0,DOWNGRADE
P009291,0.0,ALLOW
P006376,55.0,DOWNGRADE
P006433,0.0,ALLOW
P008861,22.5,ALLOW
P007886,0.0,ALLOW
P009627,7.5,ALLOW
P001824,0.0,ALLOW
P006047,55.0,DOWNGRADE
P005220,15.0,ALLOW
P005361,15.0,ALLOW
P005890,0.0,ALLOW
P001086,55.0,DOWNGRADE
P006857,0.0,ALLOW
P001428,0.0,ALLOW
P007264,0.0,ALLOW
P007535,15.0,ALLOW
P001115,55.0,DOWNGRADE
P009906,0.0,ALLOW
P009349,22.5,ALLOW
P008718,47.5,DOWNGRADE
P007815,40.0,DOWNGRADE
P008375,55.0,DOWNGRADE
P004186,7.5,ALLOW
P001123,55.0,DOWNGRADE
P005771,55.0,DOWNGRADE
P009983,0.0,ALLOW
P004403,0.0,ALLOW
P004411,55.0,DOWNGRADE
P002195,0.0,ALLOW
P001451,0.0,ALLOW
P006543,15.0,ALLOW
P001630,0.0,ALLOW
P006086,40.0,DOWNGRADE
P000758,55.0,DOWNGRADE
P008472,15.0,ALLOW
P003836,40.0,DOWNGRADE
P004817,27.5,ALLOW
P001969,7.5,ALLOW
P003848,55.0,DOWNGRADE
P008801,7.5,ALLOW
P008305,55.0,DOWNGRADE
P002746,7.5,ALLOW
P006404,55.0,DOWNGRADE
P006374,0.0,ALLOW
P002141,30.0,ALLOW
P003811,40.0,DOWNGRADE
P002637,0.0,ALLOW
P000606,0.0,ALLOW
P003698,40.0,DOWNGRADE
P009846,0.0,ALLOW
P009370,55.0,DOWNGRADE
P008190,15.0,ALLOW
P008033,0.0,ALLOW
P009363,0.0,ALLOW
P003881,40.0,DOWNGRADE
P001086,55.0,DOWNGRADE
P009300,0.0,ALLOW
P009057,0.0,ALLOW
P001577,0.0,ALLOW
P008161,0.0,ALLOW
P001524,15.0,ALLOW
P006082,55.0,DOWNGRADE
P003853,0.0,ALLOW
P001323,62.5,BLOCK
P001350,0.0,ALLOW
P002141,30.0,ALLOW
P009723,15.0,ALLOW
P004314,7.5,ALLOW
P006342,55.0,DOWNGRADE
P000784,62.5,BLOCK
P003334,22.5,ALLOW
P004411,55.0,DOWNGRADE
P007031,0.0,ALLOW
P000165,40.0,DOWNGRADE
P005786,0.0,ALLOW
P009995,0.0,ALLOW
P001630,0.0,ALLOW
P002665,55.0,DOWNGRADE
P009665,7.5,ALLOW
P008868,0.0,ALLOW
P002596,55.0,DOWNGRADE
P007806,15.0,ALLOW
P009024,15.0,ALLOW
P000116,55.0,DOWNGRADE
P008630,40.0,DOWNGRADE
P006440,15.0,ALLOW
P009275,40.0,DOWNGRADE
P009946,0.0,ALLOW
P002921,47.5,DOWNGRADE
P006172,55.0,DOWNGRADE
P005238,55.0,DOWNGRADE
P002527,0.0,ALLOW
P009853,0.0,ALLOW
P003925,40.0,DOWNGRADE
P000830,55.0,DOWNGRADE
P005694,7.5,ALLOW
P003722,55.0,DOWNGRADE
P001368,0.0,ALLOW
P005637,0.0,ALLOW
P009188,0.0,ALLOW
P001628,40.0,DOWNGRADE
P005881,40.0,DOWNGRADE
P009966,62.5,BLOCK
P000758,55.0,DOWNGRADE
P004127,55.0,DOWNGRADE
P009260,55.0,DOWNGRADE
P005996,0.0,ALLOW
P003409,0.0,ALLOW
P004348,0.0,ALLOW
P004403,0.0,ALLOW
P009944,20.0,ALLOW
P006980,0.0,ALLOW
P000680,0.0,ALLOW
P003527,55.0,DOWNGRADE
P007427,55.0,DOWNGRADE
P008552,40.0,DOWNGRADE
P008573,0.0,ALLOW
P000934,7.5,ALLOW
P008171,0.0,ALLOW
P001863,40.0,DOWNGRADE
P009260,55.0,DOWNGRADE
P003849,40.0,DOWNGRADE
P009604,0.0,ALLOW
P002654,55.0,DOWNGRADE
P000686,7.5,ALLOW
P001743,40.0,DOWNGRADE
P002459,0.0,ALLOW
P002319,55.0,DOWNGRADE
P002158,0.0,ALLOW
P002884,0.0,ALLOW
P000487,0.0,ALLOW
P001086,55.0,DOWNGRADE
P002536,0.0,ALLOW
P008086,0.0,ALLOW
P004346,0.0,ALLOW
P000856,0.0,ALLOW
P007982,15.0,ALLOW
P002904,0.0,ALLOW
P006088,0.0,ALLOW
P002811,0.0,ALLOW
P004824,55.0,DOWNGRADE
P008307,0.0,ALLOW
P000331,0.0,ALLOW
P003427,7.5,ALLOW
P001199,55.0,DOWNGRADE
P007741,0.0,ALLOW
P006110,40.0,DOWNGRADE
P005920,47.5,DOWNGRADE
P008633,0.0,ALLOW
P003218,0.0,ALLOW
P004628,0.0,ALLOW
P009400,7.5,ALLOW
P003471,22.5,ALLOW
P005951,0.0,ALLOW
P003451,62.5,BLOCK
P002803,40.0,DOWNGRADE
P001032,70.0,BLOCK
P008842,15.0,ALLOW
P009408,62.5,BLOCK
P000731,55.0,DOWNGRADE
P009270,62.5,BLOCK
P007966,40.0,DOWNGRADE
P008773,0.0,ALLOW
P008347,47.5,DOWNGRADE
P009233,7.5,ALLOW
P004883,0.0,ALLOW
P002748,15.0,ALLOW
P002699,7.5,ALLOW
P004186,7.5,ALLOW
P003308,0.0,ALLOW
P009665,7.5,ALLOW
P004326,62.5,BLOCK
P001828,40.0,DOWNGRADE
P004772,15.0,ALLOW
P007851,55.0,DOWNGRADE
P004576,7.5,ALLOW
P005786,0.0,ALLOW
P004707,15.0,ALLOW
P008134,15.0,ALLOW
P006878,15.0,ALLOW
P003236,0.0,ALLOW
P009983,0.0,ALLOW
P002803,40.0,DOWNGRADE
P004085,55.0,DOWNGRADE
P008552,40.0,DOWNGRADE
P005417,40.0,DOWNGRADE
P007720,0.0,ALLOW
P007831,0.0,ALLOW
P008133,0.0,ALLOW
P001220,22.5,ALLOW
P000144,0.0,ALLOW
P009371,40.0,DOWNGRADE
P005259,0.0,ALLOW
P003296,55.0,DOWNGRADE
P001162,0.0,ALLOW
P006945,0.0,ALLOW
P001418,40.0,DOWNGRADE
P001373,7.5,ALLOW
P005327,0.0,ALLOW
P009683,47.5,DOWNGRADE
P009667,40.0,DOWNGRADE
P001888,55.0,DOWNGRADE
P001870,0.0,ALLOW
P008028,0.0,ALLOW
P001577,0.0,ALLOW
P000693,0.0,ALLOW
P008902,62.5,BLOCK
P000572,0.0,ALLOW
P006878,15.0,ALLOW
P003521,0.0,ALLOW
P004439,15.0,ALLOW
P005560,15.0,ALLOW
P005045,7.5,ALLOW
P008962,0.0,ALLOW
P002503,0.0,ALLOW
P003524,0.0,ALLOW
P003744,55.0,DOWNGRADE
P009846,0.0,ALLOW
P005289,15.0,ALLOW
P002632,0.0,ALLOW
P003850,47.5,DOWNGRADE
P001224,22.5,ALLOW
P001451,0.0,ALLOW
P005834,47.5,DOWNGRADE
P007267,15.0,ALLOW
P001197,55.0,DOWNGRADE
P003692,0.0,ALLOW
P009148,55.0,DOWNGRADE
P005771,55.0,DOWNGRADE
P007657,55.0,DOWNGRADE
P004441,55.0,DOWNGRADE
P009392,0.0,ALLOW
P008867,22.5,ALLOW
P004878,7.5,ALLOW
P005113,0.0,ALLOW
P004397,0.0,ALLOW
P000613,15.0,ALLOW
P004817,27.5,ALLOW
P003286,0.0,ALLOW
P005867,0.0,ALLOW
P002913,15.0,ALLOW
P009966,62.5,BLOCK
P005215,47.5,DOWNGRADE
P005581,0.0,ALLOW
P002020,0.0,ALLOW
P002606,7.5,ALLOW
P000121,0.0,ALLOW
P004705,0.0,ALLOW
P000784,62.5,BLOCK
P005116,0.0,ALLOW
P008377,15.0,ALLOW
P002341,15.0,ALLOW
P006041,0.0,ALLOW
P006117,47.5,DOWNGRADE
P004386,47.5,DOWNGRADE
P006047,55.0,DOWNGRADE
P001953,0.0,ALLOW
P000365,40.0,DOWNGRADE
P006936,0.0,ALLOW
P001428,0.0,ALLOW
P002569,15.0,ALLOW
P008098,0.0,ALLOW
P007734,0.0,ALLOW
P001848,0.0,ALLOW
P000635,0.0,ALLOW
P008225,0.0,ALLOW
P001021,0.0,ALLOW
P002131,55.0,DOWNGRADE
P007017,0.0,ALLOW
P005648,47.5,DOWNGRADE
P007882,40.0,DOWNGRADE
P001891,7.5,ALLOW
P009291,0.0,ALLOW
P009617,40.0,DOWNGRADE
P000322,15.0,ALLOW
P008959,47.5,DOWNGRADE
P000805,40.0,DOWNGRADE
P004508,15.0,ALLOW
P000519,40.0,DOWNGRADE
P008091,55.0,DOWNGRADE
P006897,62.5,BLOCK
P007765,0.0,ALLOW
P001614,47.5,DOWNGRADE
P002967,55.0,DOWNGRADE
P008095,0.0,ALLOW
P001640,55.0,DOWNGRADE
P009510,0.0,ALLOW
P003850,47.5,DOWNGRADE
P000764,0.0,ALLOW
P003334,22.5,ALLOW
P005748,0.0,ALLOW
P000794,22.5,ALLOW
P009922,15.0,ALLOW
P006516,15.0,ALLOW
P007616,55.0,DOWNGRADE
P004988,55.0,DOWNGRADE
P000593,55.0,DOWNGRADE
P000845,0.0,ALLOW
P003990,62.5,BLOCK
P005173,0.0,ALLOW
P008573,0.0,ALLOW
P009158,55.0,DOWNGRADE
P003813,0.0,ALLOW
P009455,0.0,ALLOW
P004915,55.0,DOWNGRADE
P004018,22.5,ALLOW
P000715,15.0,ALLOW
P005391,0.0,ALLOW
P002784,0.0,ALLOW
P003910,0.0,ALLOW
P005968,0.0,ALLOW
P007729,0.0,ALLOW
P001385,40.0,DOWNGRADE
P007427,55.0,DOWNGRADE
P004631,15.0,ALLOW
P007273,15.0,ALLOW
P006338,55.0,DOWNGRADE
P000612,0.0,ALLOW
P002379,7.5,ALLOW
P000357,0.0,ALLOW
P001216,47.5,DOWNGRADE
P003770,15.0,ALLOW
P005608,47.5,DOWNGRADE
P001350,0.0,ALLOW
P009447,15.0,ALLOW
P008454,55.0,DOWNGRADE
P007400,55.0,DOWNGRADE
P005212,55.0,DOWNGRADE
P008483,0.0,ALLOW
P000310,55.0,DOWNGRADE
P009233,7.5,ALLOW
P003582,15.0,ALLOW
P004326,62.5,BLOCK
P002668,47.5,DOWNGRADE
P000934,7.5,ALLOW
P003527,55.0,DOWNGRADE
P004741,55.0,DOWNGRADE
P002211,15.0,ALLOW
P006738,0.0,ALLOW
P007721,22.5,ALLOW
P004606,40.0,DOWNGRADE
P006407,7.5,ALLOW
P009736,15.0,ALLOW
P002143,55.0,DOWNGRADE
P008638,47.5,DOWNGRADE
P001842,55.0,DOWNGRADE
P007138,0.0,ALLOW
P005200,0.0,ALLOW
P008899,0.0,ALLOW
P007178,55.0,DOWNGRADE
P002143,55.0,DOWNGRADE
P003750,0.0,ALLOW
P009946,0.0,ALLOW
P004938,0.0,ALLOW
P007327,22.5,ALLOW
P002976,0.0,ALLOW
P002380,0.0,ALLOW
P003818,55.0,DOWNGRADE
P008326,22.5,ALLOW
P008868,0.0,ALLOW
P009067,0.0,ALLOW
P007882,40.0,DOWNGRADE
P009273,15.0,ALLOW
P004989,0.0,ALLOW
P003308,0.0,ALLOW
P001271,22.5,ALLOW
P009186,7.5,ALLOW
P006149,55.0,DOWNGRADE
P007085,15.0,ALLOW
P007084,22.5,ALLOW
P008651,0.0,ALLOW
P000612,0.0,ALLOW
P005260,0.0,ALLOW
P009931,0.0,ALLOW
P004301,15.0,ALLOW
P009480,55.0,DOWNGRADE
P004883,0.0,ALLOW
P000934,7.5,ALLOW
P009029,47.5,DOWNGRADE
P004843,0.0,ALLOW
P002196,0.0,ALLOW
P005892,40.0,DOWNGRADE
P000586,55.0,DOWNGRADE
P007459,55.0,DOWNGRADE
P000623,40.0,DOWNGRADE
P007931,40.0,DOWNGRADE
P004938,0.0,ALLOW
P008960,47.5,DOWNGRADE
P004603,55.0,DOWNGRADE
P003938,22.5,ALLOW
P009352,55.0,DOWNGRADE
P002215,0.0,ALLOW
P007319,55.0,DOWNGRADE
P000618,40.0,DOWNGRADE
P005728,55.0,DOWNGRADE
P007926,0.0,ALLOW
P000512,15.0,ALLOW
P008531,0.0,ALLOW
P008051,0.0,ALLOW
P007287,0.0,ALLOW
P004915,55.0,DOWNGRADE
P003957,15.0,ALLOW
P001943,40.0,DOWNGRADE
P001190,40.0,DOWNGRADE
P004544,15.0,ALLOW
P001220,22.5,ALLOW
P007532,0.0,ALLOW
P000397,40.0,DOWNGRADE
P008454,55.0,DOWNGRADE
P008674,55.0,DOWNGRADE
P005642,7.5,ALLOW
P007004,55.0,DOWNGRADE
P000755,15.0,ALLOW
P001474,7.5,ALLOW
P002581,55.0,DOWNGRADE
P001386,70.0,BLOCK
P008776,0.0,ALLOW
P007524,15.0,ALLOW
P004796,0.0,ALLOW
P007566,7.5,ALLOW
P008909,55.0,DOWNGRADE
P009093,40.0,DOWNGRADE
P008946,0.0,ALLOW
P007914,40.0,DOWNGRADE
P001521,55.0,DOWNGRADE
P007884,15.0,ALLOW
P007229,0.0,ALLOW
P006756,0.0,ALLOW
P008748,0.0,ALLOW
P005692,0.0,ALLOW
P006084,55.0,DOWNGRADE
P006814,55.0,DOWNGRADE
P001828,40.0,DOWNGRADE
P001268,0.0,ALLOW
P005522,40.0,DOWNGRADE
P000570,15.0,ALLOW
P003935,62.5,BLOCK
P006047,55.0,DOWNGRADE
P008712,15.0,ALLOW
P007162,15.0,ALLOW
P008872,0.0,ALLOW
P000310,55.0,DOWNGRADE
P004940,0.0,ALLOW
P007917,55.0,DOWNGRADE
P006088,0.0,ALLOW
P005243,0.0,ALLOW
P008412,55.0,DOWNGRADE
P008401,0.0,ALLOW
P003254,15.0,ALLOW
P009527,40.0,DOWNGRADE
P004804,55.0,DOWNGRADE
P007609,55.0,DOWNGRADE
P007982,15.0,ALLOW
P001958,15.0,ALLOW
P003885,62.5,BLOCK
P003124,40.0,DOWNGRADE
P005152,0.0,ALLOW
P000479,47.5,DOWNGRADE
P002980,15.0,ALLOW
P003529,55.0,DOWNGRADE
P001385,40.0,DOWNGRADE
P009665,7.5,ALLOW
P002379,7.5,ALLOW
P000392,0.0,ALLOW
P008525,55.0,DOWNGRADE
P007966,40.0,DOWNGRADE
P006990,15.0,ALLOW
P008370,55.0,DOWNGRADE
P000656,55.0,DOWNGRADE
P000487,0.0,ALLOW
P004578,55.0,DOWNGRADE
P004841,0.0,ALLOW
P002380,0.0,ALLOW
P000849,40.0,DOWNGRADE
P001573,15.0,ALLOW
P004070,0.0,ALLOW
P002976,0.0,ALLOW
P004994,15.0,ALLOW
P009600,55.0,DOWNGRADE
P008420,40.0,DOWNGRADE
P005892,40.0,DOWNGRADE
P009196,55.0,DOWNGRADE
P008947,55.0,DOWNGRADE
P007950,0.0,ALLOW
P008174,40.0,DOWNGRADE
P003755,55.0,DOWNGRADE
P007001,0.0,ALLOW
P009637,0.0,ALLOW
P000365,40.0,DOWNGRADE
P000276,55.0,DOWNGRADE
P008514,0.0,ALLOW
P009335,7.5,ALLOW
P009529,0.0,ALLOW
P006149,55.0,DOWNGRADE
P006512,62.5,BLOCK
P004411,55.0,DOWNGRADE
P008131,40.0,DOWNGRADE
P001681,55.0,DOWNGRADE
P008904,55.0,DOWNGRADE
P004274,55.0,DOWNGRADE
P006856,0.0,ALLOW
P000001,40.0,DOWNGRADE
P006618,62.5,BLOCK
P005692,0.0,ALLOW
P002180,47.5,DOWNGRADE
P005830,0.0,ALLOW
P009513,40.0,DOWNGRADE
P009744,55.0,DOWNGRADE
P001597,22.5,ALLOW
P004346,0.0,ALLOW
P008683,47.5,DOWNGRADE
P007367,0.0,ALLOW
P009842,55.0,DOWNGRADE
P004710,0.0,ALLOW
P008281,55.0,DOWNGRADE
P007535,15.0,ALLOW
P000089,55.0,DOWNGRADE
P002484,55.0,DOWNGRADE
P005529,0.0,ALLOW
P002164,7.5,ALLOW
P004135,22.5,ALLOW
P007399,15.0,ALLOW
P009960,0.0,ALLOW
P003853,0.0,ALLOW
P001123,55.0,DOWNGRADE
P006849,0.0,ALLOW
P000166,55.0,DOWNGRADE
P008042,55.0,DOWNGRADE
P005031,62.5,BLOCK
P008578,55.0,DOWNGRADE
P006168,7.5,ALLOW
P006875,0.0,ALLOW
P005073,0.0,ALLOW
P002748,15.0,ALLOW
P008049,55.0,DOWNGRADE
P006040,55.0,DOWNGRADE
P000106,55.0,DOWNGRADE
P003127,0.0,ALLOW
P004878,7.5,ALLOW
P001984,0.0,ALLOW
P006168,7.5,ALLOW
P006196,0.0,ALLOW
P005553,0.0,ALLOW
P008650,0.0,ALLOW
P007931,40.0,DOWNGRADE
P003186,62.5,BLOCK
P000293,0.0,ALLOW
P003406,15.0,ALLOW
P007135,0.0,ALLOW
P008263,0.0,ALLOW
P001401,0.0,ALLOW
P004064,15.0,ALLOW
P002888,47.5,DOWNGRADE
P009105,47.5,DOWNGRADE
P000606,0.0,ALLOW
P007272,22.5,ALLOW
P000091,0.0,ALLOW
P000144,0.0,ALLOW
P000251,15.0,ALLOW
P000106,55.0,DOWNGRADE
P005960,15.0,ALLOW
P002299,55.0,DOWNGRADE
P002319,55.0,DOWNGRADE
P000440,0.0,ALLOW
P005641,40.0,DOWNGRADE
P001669,47.5,DOWNGRADE
P009158,55.0,DOWNGRADE
P005218,62.5,BLOCK
P007292,62.5,BLOCK
P001032,70.0,BLOCK
P009599,55.0,DOWNGRADE
P006133,0.0,ALLOW
P009929,15.0,ALLOW
P002947,47.5,DOWNGRADE
P000946,7.5,ALLOW
P006736,0.0,ALLOW
P006973,22.5,ALLOW
P008155,47.5,DOWNGRADE
P003793,0.0,ALLOW
P001056,0.0,ALLOW
P009753,0.0,ALLOW
P008281,55.0,DOWNGRADE
P000362,55.0,DOWNGRADE
P007616,55.0,DOWNGRADE
P003161,55.0,DOWNGRADE
P002617,40.0,DOWNGRADE
P003331,0.0,ALLOW
P008817,40.0,DOWNGRADE
P007272,22.5,ALLOW
P005329,55.0,DOWNGRADE
P006852,62.5,BLOCK
P007461,62.5,BLOCK
P004080,55.0,DOWNGRADE
P007660,0.0,ALLOW
P001525,15.0,ALLOW
P007958,62.5,BLOCK
P009560,40.0,DOWNGRADE
P004304,0.0,ALLOW
P002660,40.0,DOWNGRADE
P001904,0.0,ALLOW
P003239,55.0,DOWNGRADE
P005812,40.0,DOWNGRADE
P002280,22.5,ALLOW
P008778,15.0,ALLOW
P001205,0.0,ALLOW
P005073,0.0,ALLOW
P005325,20.0,ALLOW
P000119,40.0,DOWNGRADE
P007561,0.0,ALLOW
P004911,55.0,DOWNGRADE
P006315,40.0,DOWNGRADE
P005518,55.0,DOWNGRADE
P001539,0.0,ALLOW
P006494,0.0,ALLOW
P001495,0.0,ALLOW
P002685,55.0,DOWNGRADE
P009195,0.0,ALLOW
P001748,15.0,ALLOW
P006690,0.0,ALLOW
P002312,40.0,DOWNGRADE
P007333,15.0,ALLOW
P004619,15.0,ALLOW
P008169,0.0,ALLOW
P000193,0.0,ALLOW
P001903,40.0,DOWNGRADE
P006282,15.0,ALLOW
P002697,40.0,DOWNGRADE
P003573,47.5,DOWNGRADE
P008337,55.0,DOWNGRADE
P007029,0.0,ALLOW
P006404,55.0,DOWNGRADE
P006765,40.0,DOWNGRADE
P003988,0.0,ALLOW
P009510,0.0,ALLOW
P008773,0.0,ALLOW
P009048,0.0,ALLOW
P007567,40.0,DOWNGRADE
P001319,15.0,ALLOW
P001495,0.0,ALLOW
P007862,40.0,DOWNGRADE
P008861,22.5,ALLOW
P007129,0.0,ALLOW
P009158,55.0,DOWNGRADE
P001813,55.0,DOWNGRADE
P000877,40.0,DOWNGRADE
P004062,55.0,DOWNGRADE
P009976,55.0,DOWNGRADE
P007944,55.0,DOWNGRADE
P001468,15.0,ALLOW
P002401,22.5,ALLOW
P008117,40.0,DOWNGRADE
P001256,0.0,ALLOW
P000227,40.0,DOWNGRADE
P009519,40.0,DOWNGRADE
P007748,0.0,ALLOW
P009138,15.0,ALLOW
P002842,0.0,ALLOW
P004070,0.0,ALLOW
P004313,40.0,DOWNGRADE
P007270,0.0,ALLOW
P005971,55.0,DOWNGRADE
P002341,15.0,ALLOW
P009233,7.5,ALLOW
P009280,0.0,ALLOW
P004365,55.0,DOWNGRADE
P000510,47.5,DOWNGRADE
P006266,15.0,ALLOW
P004064,15.0,ALLOW
P009447,15.0,ALLOW
P000758,55.0,DOWNGRADE
P002888,47.5,DOWNGRADE
P008003,7.5,ALLOW
P000531,55.0,DOWNGRADE
P001854,40.0,DOWNGRADE
P002164,7.5,ALLOW
P006762,62.5,BLOCK
P008407,7.5,ALLOW
P005834,47.5,DOWNGRADE
P002245,22.5,ALLOW
P003144,0.0,ALLOW
P000038,0.0,ALLOW
P007558,0.0,ALLOW
P006033,15.0,ALLOW
P005248,0.0,ALLOW
P003107,55.0,DOWNGRADE
P005134,0.0,ALLOW
P001932,0.0,ALLOW
P001224,22.5,ALLOW
P001135,0.0,ALLOW
P002748,15.0,ALLOW
P002904,0.0,ALLOW
P006609,55.0,DOWNGRADE
P006878,15.0,ALLOW
P009029,47.5,DOWNGRADE
P002097,47.5,DOWNGRADE
P001877,0.0,ALLOW
P003637,0.0,ALLOW
P005243,0.0,ALLOW
P001765,15.0,ALLOW
P009195,0.0,ALLOW
P005642,7.5,ALLOW
P004700,15.0,ALLOW
P003637,0.0,ALLOW
P007113,55.0,DOWNGRADE
P007052,22.5,ALLOW
P009020,55.0,DOWNGRADE
P006183,55.0,DOWNGRADE
P007851,55.0,DOWNGRADE
P002485,55.0,DOWNGRADE
P003966,15.0,ALLOW
P009158,55.0,DOWNGRADE
P006183,55.0,DOWNGRADE
P008934,0.0,ALLOW
P007524,15.0,ALLOW
P002888,47.5,DOWNGRADE
P003710,0.0,ALLOW
P001597,22.5,ALLOW
P001266,47.5,DOWNGRADE
P004486,0.0,ALLOW
P009099,0.0,ALLOW
P005173,0.0,ALLOW
P000582,0.0,ALLOW
P001193,47.5,DOWNGRADE
P001468,15.0,ALLOW
P005423,40.0,DOWNGRADE
P005888,55.0,DOWNGRADE
P001729,40.0,DOWNGRADE
P009787,0.0,ALLOW
P006551,47.5,DOWNGRADE
P002345,0.0,ALLOW
P006741,0.0,ALLOW
P002405,0.0,ALLOW
P009797,55.0,DOWNGRADE
P002470,0.0,ALLOW
P007237,0.0,ALLOW
P002299,55.0,DOWNGRADE
P000781,0.0,ALLOW
P004890,0.0,ALLOW
P001505,55.0,DOWNGRADE
P009576,0.0,ALLOW
P001832,15.0,ALLOW
P002903,22.5,ALLOW
P009011,0.0,ALLOW
P009371,40.0,DOWNGRADE
P001898,40.0,DOWNGRADE
P000671,22.5,ALLOW
P003722,55.0,DOWNGRADE
P003724,0.0,ALLOW
P006462,15.0,ALLOW
P001379,40.0,DOWNGRADE
P006687,0.0,ALLOW
P009233,7.5,ALLOW
P006663,0.0,ALLOW
P005220,15.0,ALLOW
P007098,0.0,ALLOW
P008817,40.0,DOWNGRADE
P003469,55.0,DOWNGRADE
P008049,55.0,DOWNGRADE
P007708,0.0,ALLOW
P007729,0.0,ALLOW
P006424,47.5,DOWNGRADE
P005959,0.0,ALLOW
P000805,40.0,DOWNGRADE
P004356,0.0,ALLOW
P002582,0.0,ALLOW
P002774,20.0,ALLOW
P003635,55.0,DOWNGRADE
P007815,40.0,DOWNGRADE
P000185,0.0,ALLOW
P000586,55.0,DOWNGRADE
P009414,55.0,DOWNGRADE
P008003,7.5,ALLOW
P007138,0.0,ALLOW
P002189,0.0,ALLOW
P000730,55.0,DOWNGRADE
P008751,55.0,DOWNGRADE
P006953,0.0,ALLOW
P004799,0.0,ALLOW
P009158,55.0,DOWNGRADE
P003420,0.0,ALLOW
P001175,62.5,BLOCK
P004326,62.5,BLOCK
P000200,0.0,ALLOW
P009758,0.0,ALLOW
P001726,55.0,DOWNGRADE
P004591,47.5,DOWNGRADE
P007851,55.0,DOWNGRADE
P000089,55.0,DOWNGRADE
P007396,40.0,DOWNGRADE
P009093,40.0,DOWNGRADE
P004422,55.0,DOWNGRADE
P003521,0.0,ALLOW
P005817,0.0,ALLOW
P008491,47.5,DOWNGRADE
P006735,7.5,ALLOW
P009309,7.5,ALLOW
P004460,7.5,ALLOW
P007287,0.0,ALLOW
P004230,15.0,ALLOW
P004843,0.0,ALLOW
P007914,40.0,DOWNGRADE
P001030,0.0,ALLOW
P003236,0.0,ALLOW
P008661,0.0,ALLOW
P007138,0.0,ALLOW
P004651,15.0,ALLOW
P009476,47.5,DOWNGRADE
P002258,55.0,DOWNGRADE
P002407,15.0,ALLOW
P003492,55.0,DOWNGRADE
P000781,0.0,ALLOW
P009600,55.0,DOWNGRADE
P004843,0.0,ALLOW
P006182,15.0,ALLOW
P002513,40.0,DOWNGRADE
P004880,55.0,DOWNGRADE
P003334,22.5,ALLOW
P008959,47.5,DOWNGRADE
P000680,0.0,ALLOW
P000441,20.0,ALLOW
P009946,0.0,ALLOW
P003232,55.0,DOWNGRADE
P003853,0.0,ALLOW
P007248,62.5,BLOCK
P002211,15.0,ALLOW
P001040,55.0,DOWNGRADE
P008134,15.0,ALLOW
P008282,0.0,ALLOW
