player_id,country,currency,value_segment,age_group,gender,region,latent_propensity
P002760,KE,KSh,Core,18-24,M,Nakuru,0.23012232051650966
P002761,KE,KSh,Casual,18-24,M,Kisumu,0.23475957438784487
P002762,KE,KSh,Casual,25-34,M,Kisumu,0.19128434956317
P002763,KE,KSh,HighRoller,35-44,M,Kisumu,0.4001132835425464
P002764,KE,KSh,Core,18-24,M,Kisumu,0.30571806206570673
P002765,KE,KSh,Core,35-44,M,Nairobi,0.2542110362624037
P002766,KE,KSh,HighRoller,18-24,M,Nakuru,0.10834405644165572
P002767,KE,KSh,Core,25-34,M,Kisumu,0.11473811856224729
P002768,KE,KSh,Casual,35-44,F,Nairobi,0.13392676468936543
P002769,KE,KSh,HighRoller,45-54,F,Kisumu,0.13982558466558442
P002770,KE,KSh,Core,25-34,M,Kisumu,0.3106810750140564
P002771,KE,KSh,HighRoller,45-54,F,Mombasa,0.32587265319265385
P002772,KE,KSh,Casual,18-24,F,Kisumu,0.14763996521987532
P002773,KE,KSh,Casual,55+,M,Kisumu,0.2950770754082949
P002774,KE,KSh,VIP,25-34,M,Mombasa,0.31438850236752963
P002775,KE,KSh,Casual,35-44,F,Kisumu,0.3786148438725357
P002776,KE,KSh,Core,55+,F,Kisumu,0.06488317199147088
P002777,KE,KSh,Core,18-24,M,Nakuru,0.21048868786463282
P002778,KE,KSh,Casual,18-24,M,Mombasa,0.21616377621593197
P002779,KE,KSh,Casual,25-34,M,Kisumu,0.16190769477577746
P002780,KE,KSh,Core,18-24,M,Mombasa,0.1757444171810738
P002781,KE,KSh,Core,45-54,M,Nakuru,0.042010516792267645
P002782,KE,KSh,Casual,45-54,M,Nakuru,0.20556228939334448
P002783,KE,KSh,Casual,35-44,F,Nairobi,0.1116890245032336
P002784,KE,KSh,Core,18-24,M,Kisumu,0.44078476294478797
P002785,KE,KSh,Casual,25-34,F,Nakuru,0.2142016680135925
P002786,KE,KSh,HighRoller,18-24,M,Nakuru,0.6901814256796294
P002787,KE,KSh,Core,45-54,M,Mombasa,0.325878213195259
P002788,KE,KSh,Core,45-54,F,Nairobi,0.11592507642296644
P002789,KE,KSh,Casual,35-44,M,Kisumu,0.16324697409017722
P002790,KE,KSh,Core,25-34,F,Nairobi,0.08863049701109496
P002791,KE,KSh,Casual,45-54,F,Nakuru,0.2106242462276651
P002792,KE,KSh,Core,35-44,M,Mombasa,0.283816901437444
P002793,KE,KSh,Casual,18-24,F,Kisumu,0.16060340921677604
P002794,KE,KSh,Casual,35-44,M,Mombasa,0.3807959100270259
P002795,KE,KSh,VIP,25-34,M,Nairobi,0.40334036821974945
P002796,KE,KSh,HighRoller,55+,M,Nakuru,0.42044929725311947
P002797,KE,KSh,HighRoller,35-44,M,Nairobi,0.42166279473104534
P002798,KE,KSh,HighRoller,25-34,M,Nairobi,0.20731714834178536
P002799,KE,KSh,Casual,25-34,M,Mombasa,0.6510415077393339
P002800,KE,KSh,VIP,25-34,M,Kisumu,0.5307640497279784
P002801,KE,KSh,Casual,18-24,M,Mombasa,0.6016452127251591
P002802,KE,KSh,VIP,35-44,M,Mombasa,0.2224575437074154
P002803,KE,KSh,HighRoller,18-24,M,Kisumu,0.20145413567845297
P002804,KE,KSh,Casual,18-24,F,Nairobi,0.3071672703567808
P002805,KE,KSh,VIP,25-34,M,Nairobi,0.11806472996747917
P002806,KE,KSh,Casual,18-24,M,Mombasa,0.13767033362250944
P002807,KE,KSh,Casual,25-34,M,Nairobi,0.33668170013624915
P002808,KE,KSh,Core,25-34,F,Nairobi,0.32399461144250397
P002809,KE,KSh,Casual,25-34,M,Mombasa,0.23010224796347775
P002810,KE,KSh,Casual,35-44,M,Mombasa,0.2418382292799397
P002811,KE,KSh,Casual,25-34,M,Kisumu,0.4573198046918015
P002812,KE,KSh,Core,25-34,M,Mombasa,0.1304268790729018
P002813,KE,KSh,HighRoller,25-34,M,Nakuru,0.33277232266687484
P002814,KE,KSh,Core,25-34,M,Nakuru,0.1279119291153049
P002815,KE,KSh,Core,25-34,F,Kisumu,0.31224022707697857
P002816,KE,KSh,Core,25-34,M,Kisumu,0.26076224876439963
P002817,KE,KSh,HighRoller,18-24,F,Mombasa,0.3055933628055219
P002818,KE,KSh,VIP,25-34,M,Kisumu,0.14795778495142994
P002819,KE,KSh,Casual,25-34,M,Kisumu,0.3206446229624251
P002820,KE,KSh,Core,18-24,M,Nakuru,0.20924742027350532
P002821,KE,KSh,VIP,45-54,M,Kisumu,0.533385222944065
P002822,KE,KSh,Core,35-44,F,Nakuru,0.06143273103610298
P002823,KE,KSh,Casual,18-24,M,Nakuru,0.4453936822163237
P002824,KE,KSh,Casual,18-24,M,Nairobi,0.2556839538087306
P002825,KE,KSh,Core,18-24,M,Nairobi,0.19457720326355196
P002826,KE,KSh,Casual,35-44,M,Kisumu,0.4667946852715509
P002827,KE,KSh,Casual,25-34,M,Mombasa,0.18852894535345815
P002828,KE,KSh,HighRoller,25-34,F,Nakuru,0.4610399504347982
P002829,KE,KSh,Casual,35-44,M,Nakuru,0.16575835425559846
P002830,KE,KSh,Core,45-54,M,Nakuru,0.14789455118332573
P002831,KE,KSh,Casual,18-24,F,Kisumu,0.28248814749933454
P002832,KE,KSh,Core,35-44,M,Nairobi,0.19036057447033883
P002833,KE,KSh,Casual,18-24,M,Nakuru,0.3193913488941977
P002834,KE,KSh,Casual,25-34,M,Kisumu,0.07156020187269717
P002835,KE,KSh,Casual,25-34,M,Kisumu,0.2484613582415935
P002836,KE,KSh,Casual,25-34,M,Mombasa,0.2557952933317363
P002837,KE,KSh,HighRoller,45-54,M,Kisumu,0.5419811335649845
P002838,KE,KSh,Casual,18-24,M,Nairobi,0.11030296929552952
P002839,KE,KSh,Casual,18-24,M,Nairobi,0.43444567393924405
P002840,KE,KSh,HighRoller,35-44,M,Nairobi,0.33585040347298967
P002841,KE,KSh,Core,25-34,F,Mombasa,0.06316395787894083
P002842,KE,KSh,Casual,25-34,M,Nairobi,0.23705433755460606
P002843,KE,KSh,Casual,45-54,M,Kisumu,0.024209447541513957
P002844,KE,KSh,Core,45-54,F,Nakuru,0.08080509050002856
P002845,KE,KSh,Casual,25-34,M,Kisumu,0.05635164377556539
P002846,KE,KSh,Casual,35-44,M,Nairobi,0.6180610089780615
P002847,KE,KSh,VIP,35-44,M,Nairobi,0.06270871937725929
P002848,KE,KSh,VIP,25-34,F,Kisumu,0.48657403784991404
P002849,KE,KSh,Core,35-44,M,Nairobi,0.1492046152443429
P002850,KE,KSh,Casual,25-34,M,Nakuru,0.15463019988526724
P002851,KE,KSh,Casual,35-44,F,Mombasa,0.38890133555809125
P002852,KE,KSh,Core,25-34,F,Nakuru,0.3631182654100569
P002853,KE,KSh,Casual,25-34,M,Mombasa,0.42514069007573196
P002854,KE,KSh,Casual,45-54,F,Nairobi,0.48568342106397244
P002855,KE,KSh,Casual,25-34,M,Nakuru,0.13189442210747476
P002856,KE,KSh,Core,55+,F,Nairobi,0.13773350759046898
P002857,KE,KSh,Casual,18-24,M,Mombasa,0.27014796533106195
P002858,KE,KSh,Core,18-24,M,Nakuru,0.4055388481255304
P002859,KE,KSh,HighRoller,18-24,F,Mombasa,0.4119546877105583
P002860,KE,KSh,Core,45-54,F,Mombasa,0.4838011977333286
P002861,KE,KSh,Casual,25-34,F,Nakuru,0.844855702143193
P002862,KE,KSh,Core,45-54,M,Mombasa,0.0786259052341874
P002863,KE,KSh,Core,35-44,M,Mombasa,0.5327473664193129
P002864,KE,KSh,Core,55+,F,Nairobi,0.24772209937914938
P002865,KE,KSh,Casual,35-44,F,Nakuru,0.03918684139822245
P002866,KE,KSh,Casual,35-44,M,Mombasa,0.3466212667098317
P002867,KE,KSh,Casual,25-34,M,Nairobi,0.5558879854092802
P002868,KE,KSh,Casual,45-54,F,Nakuru,0.2199817887825598
P002869,KE,KSh,HighRoller,45-54,F,Kisumu,0.3323311303373608
P002870,KE,KSh,HighRoller,25-34,F,Nakuru,0.22513056245260016
P002871,KE,KSh,Casual,18-24,M,Mombasa,0.17998537576894333
P002872,KE,KSh,Casual,25-34,M,Nairobi,0.2410679901598304
P002873,KE,KSh,Casual,25-34,M,Mombasa,0.2649404983564455
P002874,KE,KSh,Core,18-24,M,Nakuru,0.47990456012711286
P002875,KE,KSh,Core,25-34,F,Kisumu,0.221887147233561
P002876,KE,KSh,Core,35-44,M,Nakuru,0.4758038708309652
P002877,KE,KSh,Core,25-34,M,Kisumu,0.4414633854051907
P002878,KE,KSh,Core,25-34,M,Mombasa,0.5452711013015711
P002879,KE,KSh,HighRoller,25-34,M,Mombasa,0.09452613694044867
P002880,KE,KSh,Core,18-24,F,Kisumu,0.6220191244731338
P002881,KE,KSh,HighRoller,18-24,M,Mombasa,0.3266299089571547
P002882,KE,KSh,Core,45-54,M,Kisumu,0.1651634482311376
P002883,KE,KSh,Casual,18-24,M,Kisumu,0.2629966658346914
P002884,KE,KSh,Core,35-44,F,Kisumu,0.03297236415854051
P002885,KE,KSh,HighRoller,35-44,F,Nakuru,0.16872358437893165
P002886,KE,KSh,VIP,18-24,F,Nakuru,0.35927084841462775
P002887,KE,KSh,Core,25-34,M,Mombasa,0.1638379587043459
P002888,KE,KSh,Core,18-24,F,Kisumu,0.3595474658057035
P002889,KE,KSh,Core,35-44,F,Nakuru,0.019884214288854552
P002890,KE,KSh,HighRoller,25-34,M,Kisumu,0.1011919178730062
P002891,KE,KSh,Casual,35-44,M,Nairobi,0.38435490627317426
P002892,KE,KSh,Casual,18-24,M,Nakuru,0.10296942795914107
P002893,KE,KSh,Casual,35-44,F,Kisumu,0.2712770353665196
P002894,KE,KSh,Casual,18-24,M,Nakuru,0.07730913187371213
P002895,KE,KSh,Core,45-54,M,Kisumu,0.12966729347402875
P002896,KE,KSh,Casual,55+,M,Nakuru,0.1342629343865935
P002897,KE,KSh,Casual,18-24,M,Mombasa,0.2622278758756695
P002898,KE,KSh,Core,25-34,F,Nakuru,0.0276841102749897
P002899,KE,KSh,Core,25-34,M,Nakuru,0.13485278497919825
P002900,KE,KSh,Core,25-34,M,Kisumu,0.30073369152104257
P002901,KE,KSh,VIP,35-44,M,Mombasa,0.0415071459802632
P002902,KE,KSh,Core,45-54,M,Kisumu,0.2713866229154484
P002903,KE,KSh,Casual,25-34,M,Mombasa,0.2557845456296824
P002904,KE,KSh,Casual,25-34,M,Kisumu,0.2895035809484703
P002905,KE,KSh,Core,35-44,M,Kisumu,0.28407950596885967
P002906,KE,KSh,Core,18-24,M,Mombasa,0.17528793936567286
P002907,KE,KSh,Casual,35-44,M,Nairobi,0.3236653850662465
P002908,KE,KSh,Core,35-44,M,Nakuru,0.36851475172131193
P002909,KE,KSh,Casual,35-44,M,Nakuru,0.1452927902647191
P002910,KE,KSh,Casual,18-24,M,Nairobi,0.23364901181570558
P002911,KE,KSh,Casual,25-34,M,Nakuru,0.407446530749767
P002912,KE,KSh,Core,55+,M,Nairobi,0.5720850544023326
P002913,KE,KSh,Casual,18-24,M,Kisumu,0.28530247682319104
P002914,KE,KSh,Core,18-24,M,Nairobi,0.05414426685925032
P002915,KE,KSh,Casual,25-34,M,Kisumu,0.15995106435714862
P002916,KE,KSh,Core,55+,M,Nakuru,0.19410656349067562
P002917,KE,KSh,Casual,25-34,M,Kisumu,0.24427744062763643
P002918,KE,KSh,Core,25-34,F,Kisumu,0.17664273382449405
P002919,KE,KSh,Core,18-24,M,Nairobi,0.4095969117429709
P002920,KE,KSh,VIP,25-34,F,Nakuru,0.22501780440204547
P002921,KE,KSh,HighRoller,25-34,M,Mombasa,0.22122360115421735
P002922,KE,KSh,HighRoller,55+,M,Mombasa,0.40760094550818077
P002923,KE,KSh,Casual,45-54,F,Nakuru,0.3792569434051206
P002924,KE,KSh,VIP,25-34,F,Nakuru,0.10486229429451328
P002925,KE,KSh,Core,25-34,F,Mombasa,0.03366341568458258
P002926,KE,KSh,Casual,25-34,M,Nairobi,0.24012351725342124
P002927,KE,KSh,HighRoller,18-24,M,Mombasa,0.10503215923337592
P002928,KE,KSh,Casual,18-24,M,Mombasa,0.10115186353692587
P002929,KE,KSh,Casual,45-54,F,Kisumu,0.2866213058464243
P002930,KE,KSh,Casual,45-54,M,Mombasa,0.3148529905253824
P002931,KE,KSh,Core,35-44,F,Mombasa,0.1942751911322125
P002932,KE,KSh,VIP,25-34,M,Nairobi,0.22493906944626335
P002933,KE,KSh,Core,18-24,M,Nairobi,0.08506352378126146
P002934,KE,KSh,Casual,18-24,F,Nakuru,0.2602518802127821
P002935,KE,KSh,Casual,18-24,M,Nairobi,0.31032972839227635
P002936,KE,KSh,HighRoller,25-34,M,Nairobi,0.11986542046034937
P002937,KE,KSh,HighRoller,35-44,M,Kisumu,0.3545146455166292
P002938,KE,KSh,Casual,35-44,F,Kisumu,0.12344321648167446
P002939,KE,KSh,Casual,25-34,M,Mombasa,0.3987448538095761
P002940,KE,KSh,Core,45-54,M,Nairobi,0.45137501574746586
P002941,KE,KSh,Core,25-34,M,Nairobi,0.2032095018811161
P002942,KE,KSh,Core,18-24,M,Nakuru,0.18970577415222808
P002943,KE,KSh,Casual,25-34,F,Nairobi,0.3664121320009283
P002944,KE,KSh,Casual,35-44,M,Nairobi,0.2671623425123726
P002945,KE,KSh,HighRoller,45-54,M,Nairobi,0.28524955366065796
P002946,KE,KSh,Core,45-54,F,Kisumu,0.16098532097947518
P002947,KE,KSh,VIP,35-44,M,Nairobi,0.35941696033591025
P002948,KE,KSh,Casual,18-24,M,Mombasa,0.15938184158412735
P002949,KE,KSh,Casual,25-34,F,Nairobi,0.15102806177998582
P002950,KE,KSh,Core,18-24,M,Nairobi,0.44463407937946026
P002951,KE,KSh,Casual,45-54,F,Kisumu,0.1459781398706286
P002952,KE,KSh,Casual,25-34,M,Nakuru,0.5097497407039085
P002953,KE,KSh,Casual,18-24,M,Kisumu,0.37521272958620283
P002954,KE,KSh,Casual,55+,F,Mombasa,0.3836282409225352
P002955,KE,KSh,Casual,35-44,M,Kisumu,0.07791696022748869
P002956,KE,KSh,VIP,35-44,M,Mombasa,0.2273962338059237
P002957,KE,KSh,VIP,25-34,M,Nakuru,0.5287306603797681
P002958,KE,KSh,HighRoller,25-34,F,Nairobi,0.16984176367127315
P002959,KE,KSh,Core,35-44,M,Nakuru,0.14682741033507496
P002960,KE,KSh,Core,18-24,F,Nairobi,0.1826481255048263
P002961,KE,KSh,Casual,18-24,F,Kisumu,0.40857536956160667
P002962,KE,KSh,Casual,35-44,M,Kisumu,0.10800335833094776
P002963,KE,KSh,Core,18-24,M,Nairobi,0.15758110153995245
P002964,KE,KSh,Casual,35-44,M,Nairobi,0.08906539147267252
P002965,KE,KSh,Core,35-44,M,Nakuru,0.36749280896407466
P002966,KE,KSh,Casual,35-44,M,Kisumu,0.6849937000523122
P002967,KE,KSh,Casual,25-34,M,Nairobi,0.3736138418893411
P002968,KE,KSh,Casual,18-24,F,Nakuru,0.3667545161530225
P002969,KE,KSh,Core,45-54,M,Kisumu,0.1247667855223697
P002970,KE,KSh,Casual,25-34,M,Nairobi,0.7238089373138448
P002971,KE,KSh,Casual,45-54,M,Nakuru,0.4446297577497194
P002972,KE,KSh,Casual,18-24,M,Nakuru,0.25795417923433056
P002973,KE,KSh,Casual,25-34,F,Nairobi,0.17527096199400655
P002974,KE,KSh,HighRoller,25-34,F,Nairobi,0.3055702929210826
P002975,KE,KSh,Core,18-24,M,Kisumu,0.10116790953652592
P002976,KE,KSh,HighRoller,18-24,F,Mombasa,0.18941877800423748
P002977,KE,KSh,Casual,25-34,M,Mombasa,0.30992900263263906
P002978,KE,KSh,Casual,25-34,M,Kisumu,0.5786920336232476
P002979,KE,KSh,Casual,18-24,F,Nakuru,0.4928758542174457
P002980,KE,KSh,Casual,25-34,M,Mombasa,0.3442358703715272
P002981,KE,KSh,HighRoller,45-54,M,Kisumu,0.28913600895007413
P002982,KE,KSh,Casual,25-34,M,Nairobi,0.11556490381488099
P002983,KE,KSh,Core,18-24,M,Nairobi,0.15273236214946637
P002984,KE,KSh,Casual,25-34,F,Mombasa,0.3408243493024469
P002985,KE,KSh,Casual,35-44,F,Mombasa,0.36982776835124725
P002986,KE,KSh,Casual,18-24,F,Mombasa,0.19253032990682384
P002987,KE,KSh,Casual,35-44,F,Kisumu,0.5630219534387367
P002988,KE,KSh,Casual,45-54,M,Kisumu,0.21390035139456468
P002989,KE,KSh,Core,45-54,M,Nakuru,0.18356319295801277
P002990,KE,KSh,HighRoller,18-24,F,Kisumu,0.38531136211202177
P002991,KE,KSh,Core,35-44,M,Nairobi,0.06213247571084823
P002992,KE,KSh,HighRoller,35-44,M,Nakuru,0.6185368532642238
P002993,KE,KSh,Core,25-34,M,Mombasa,0.4778225044535948
P002994,KE,KSh,HighRoller,55+,M,Nairobi,0.057550259432381644
P002995,KE,KSh,HighRoller,25-34,M,Nairobi,0.1698979211875414
P002996,KE,KSh,HighRoller,25-34,M,Kisumu,0.21587783999939752
P002997,KE,KSh,VIP,18-24,M,Kisumu,0.7777465237722375
P002998,KE,KSh,Core,55+,M,Nakuru,0.40050631959882305
P002999,KE,KSh,Core,35-44,F,Kisumu,0.27165650836239713
P003000,KE,KSh,Casual,25-34,M,Nakuru,0.25900777027203076
P003001,KE,KSh,Core,35-44,F,Mombasa,0.012024863829651166
P003002,KE,KSh,Casual,55+,M,Nairobi,0.14790837360805192
P003003,KE,KSh,Casual,35-44,M,Mombasa,0.3835120948207332
P003004,KE,KSh,Casual,18-24,M,Nakuru,0.22486329984798656
P003005,KE,KSh,Casual,55+,M,Nairobi,0.29641125005462926
P003006,KE,KSh,Casual,25-34,M,Nakuru,0.249356892982847
P003007,KE,KSh,Casual,35-44,F,Nairobi,0.15496759499213159
P003008,KE,KSh,Casual,35-44,M,Nakuru,0.20698923092339613
P003009,KE,KSh,VIP,35-44,M,Nakuru,0.07215769664972002
P003010,KE,KSh,Casual,25-34,M,Nairobi,0.18712760878946008
P003011,KE,KSh,HighRoller,25-34,M,Nairobi,0.26405726085633324
P003012,KE,KSh,Core,25-34,F,Nakuru,0.16234082513234768
P003013,KE,KSh,Core,18-24,M,Nairobi,0.599156829381712
P003014,KE,KSh,Casual,18-24,M,Nairobi,0.093607923126368
P003015,KE,KSh,Core,55+,M,Nakuru,0.16926313107240748
P003016,KE,KSh,Casual,18-24,M,Mombasa,0.26418304222439687
P003017,KE,KSh,HighRoller,25-34,M,Nakuru,0.4023359686447657
P003018,KE,KSh,Casual,25-34,M,Mombasa,0.7406304490754969
P003019,KE,KSh,Casual,18-24,F,Nairobi,0.157324052582191
P003020,KE,KSh,Casual,18-24,M,Kisumu,0.2173837575016527
P003021,KE,KSh,Core,35-44,M,Kisumu,0.47035359565894974
P003022,KE,KSh,Casual,18-24,M,Mombasa,0.3048976354715025
P003023,KE,KSh,Casual,25-34,M,Nairobi,0.20001358265838826
P003024,KE,KSh,Core,35-44,M,Nairobi,0.017197729828391007
P003025,KE,KSh,Core,35-44,F,Nairobi,0.3080823381658841
P003026,KE,KSh,Core,45-54,F,Mombasa,0.3590408266648451
P003027,KE,KSh,Core,18-24,F,Kisumu,0.19941149003933464
P003028,KE,KSh,Core,25-34,M,Nakuru,0.07115930189044906
P003029,KE,KSh,HighRoller,18-24,M,Nakuru,0.3679839747767229
P003030,KE,KSh,HighRoller,45-54,M,Nairobi,0.01248809031849267
P003031,KE,KSh,HighRoller,25-34,F,Mombasa,0.2360149081036265
P003032,KE,KSh,Casual,55+,F,Mombasa,0.13574783019248635
P003033,KE,KSh,Core,35-44,F,Mombasa,0.3701839331528131
P003034,KE,KSh,Casual,18-24,M,Nakuru,0.3481200838735631
P003035,KE,KSh,Casual,18-24,F,Nairobi,0.19758135585217557
P003036,KE,KSh,Core,18-24,M,Mombasa,0.3035898907641591
P003037,KE,KSh,Casual,35-44,M,Nakuru,0.2563334480938665
P003038,KE,KSh,Casual,18-24,F,Mombasa,0.4494788833391814
P003039,KE,KSh,VIP,25-34,M,Kisumu,0.08065537597831857
P003040,KE,KSh,Casual,25-34,M,Nakuru,0.20952743604254448
P003041,KE,KSh,HighRoller,25-34,M,Kisumu,0.24072590523720303
P003042,KE,KSh,Casual,18-24,F,Kisumu,0.24936761467698892
P003043,KE,KSh,HighRoller,18-24,M,Nairobi,0.47647319574703645
P003044,KE,KSh,Core,25-34,M,Kisumu,0.2908010890031471
P003045,KE,KSh,Core,18-24,M,Kisumu,0.4929689532896933
P003046,KE,KSh,Casual,18-24,M,Mombasa,0.26340616394991273
P003047,KE,KSh,Casual,45-54,M,Nairobi,0.17984864621245608
P003048,KE,KSh,Casual,35-44,M,Nairobi,0.10421529833431249
P003049,KE,KSh,Core,25-34,F,Mombasa,0.24291294344222097
P003050,KE,KSh,Core,18-24,M,Nairobi,0.4098261124019577
P003051,KE,KSh,Casual,25-34,M,Kisumu,0.13138773756180025
P003052,KE,KSh,VIP,18-24,M,Nairobi,0.025415954697871952
P003053,KE,KSh,Core,45-54,M,Nakuru,0.48667303293743036
P003054,KE,KSh,Casual,45-54,M,Nakuru,0.35863783523568843
P003055,KE,KSh,Core,25-34,F,Nakuru,0.4395304073876349
P003056,KE,KSh,Casual,25-34,F,Kisumu,0.1323584631140207
P003057,KE,KSh,Core,25-34,F,Kisumu,0.22736007600864266
P003058,KE,KSh,Casual,25-34,M,Mombasa,0.2574369004948733
P003059,KE,KSh,Casual,18-24,M,Nakuru,0.30769297598319123
P003060,KE,KSh,Casual,55+,M,Kisumu,0.21197628196506538
P003061,KE,KSh,Core,18-24,M,Mombasa,0.38104814154192057
P003062,KE,KSh,Casual,35-44,F,Nakuru,0.4057100927334639
P003063,KE,KSh,Casual,25-34,F,Nairobi,0.7203885204834346
P003064,KE,KSh,Casual,35-44,M,Kisumu,0.41794349038733747
P003065,KE,KSh,Casual,25-34,M,Mombasa,0.5740955429369973
P003066,KE,KSh,Casual,35-44,F,Nakuru,0.3282624708837823
P003067,KE,KSh,Casual,18-24,F,Nakuru,0.16553862997394936
P003068,KE,KSh,Core,25-34,F,Nairobi,0.2675417891653134
P003069,KE,KSh,Core,35-44,M,Nairobi,0.36587178637423085
P003070,KE,KSh,Casual,25-34,M,Mombasa,0.3274691445113179
P003071,KE,KSh,Core,45-54,M,Mombasa,0.7205058163772441
P003072,KE,KSh,Casual,25-34,F,Nairobi,0.24259495628899583
P003073,KE,KSh,Casual,25-34,M,Mombasa,0.2022951950332692
P003074,KE,KSh,HighRoller,25-34,M,Mombasa,0.29159991714450445
P003075,KE,KSh,Core,25-34,F,Mombasa,0.09422816830154464
P003076,KE,KSh,Casual,25-34,M,Nairobi,0.2052082141811475
P003077,KE,KSh,Casual,25-34,M,Nakuru,0.36218292750750886
P003078,KE,KSh,Core,45-54,M,Nairobi,0.48155202644441497
P003079,KE,KSh,Core,25-34,F,Nakuru,0.3053056387418784
P003080,KE,KSh,Casual,18-24,F,Nakuru,0.3611685919165324
P003081,KE,KSh,Casual,45-54,M,Mombasa,0.6043911603398019
P003082,KE,KSh,Core,25-34,F,Nakuru,0.31509325036052843
P003083,KE,KSh,HighRoller,35-44,M,Mombasa,0.08335228163585919
P003084,KE,KSh,Casual,45-54,F,Nakuru,0.22110001655581143
P003085,KE,KSh,HighRoller,18-24,F,Mombasa,0.11519555480005957
P003086,KE,KSh,Core,25-34,M,Nairobi,0.29369485586084143
P003087,KE,KSh,Core,35-44,M,Nairobi,0.23468346391336894
P003088,KE,KSh,Casual,18-24,M,Nakuru,0.6720069906407385
P003089,KE,KSh,Core,35-44,M,Mombasa,0.01951085332118816
P003090,KE,KSh,Core,35-44,M,Nakuru,0.13516995566530238
P003091,KE,KSh,Core,45-54,M,Kisumu,0.3283310896098811
P003092,KE,KSh,Core,45-54,M,Mombasa,0.13227484789826757
P003093,KE,KSh,VIP,55+,F,Mombasa,0.6431665940795883
P003094,KE,KSh,Casual,18-24,F,Mombasa,0.2738113495799074
P003095,KE,KSh,Casual,25-34,F,Nakuru,0.21633377713703977
P003096,KE,KSh,VIP,45-54,F,Mombasa,0.3931983543143194
P003097,KE,KSh,Core,18-24,M,Nairobi,0.17244149736709521
P003098,KE,KSh,HighRoller,18-24,F,Kisumu,0.2631837841954472
P003099,KE,KSh,Casual,45-54,M,Nairobi,0.22569224297246945
P003100,KE,KSh,Casual,25-34,M,Nakuru,0.6409378412874183
P003101,KE,KSh,Casual,45-54,F,Mombasa,0.4210130017711492
P003102,KE,KSh,Casual,45-54,F,Kisumu,0.2715382320189921
P003103,KE,KSh,Core,25-34,F,Nakuru,0.3573061874820979
P003104,KE,KSh,Core,18-24,M,Mombasa,0.2899648645360026
P003105,KE,KSh,Casual,18-24,M,Nairobi,0.08528186002026276
P003106,KE,KSh,Core,25-34,M,Kisumu,0.2647621348823538
P003107,KE,KSh,Core,18-24,M,Nakuru,0.24574968381887796
P003108,KE,KSh,Core,35-44,M,Kisumu,0.3694310019149652
P003109,KE,KSh,Casual,25-34,F,Kisumu,0.7397832026275706
P003110,KE,KSh,Core,45-54,F,Mombasa,0.3053688628770639
P003111,KE,KSh,Core,45-54,M,Nakuru,0.22750603966236474
P003112,KE,KSh,Casual,25-34,M,Nairobi,0.3334430405743082
P003113,KE,KSh,Core,25-34,F,Nakuru,0.1818175309311404
P003114,KE,KSh,Core,35-44,M,Kisumu,0.08896450315942561
P003115,KE,KSh,Core,45-54,M,Nakuru,0.45945373700489556
P003116,KE,KSh,HighRoller,35-44,M,Kisumu,0.2942202664371741
P003117,KE,KSh,Casual,55+,F,Nairobi,0.08472978100658464
P003118,KE,KSh,HighRoller,18-24,M,Mombasa,0.2766143031829854
P003119,KE,KSh,Core,25-34,M,Nairobi,0.1941196931490312
P003120,KE,KSh,Casual,25-34,F,Kisumu,0.0768088257063513
P003121,KE,KSh,Casual,18-24,M,Nakuru,0.15982955433114238
P003122,KE,KSh,Core,35-44,M,Nairobi,0.31037277207752917
P003123,KE,KSh,Casual,25-34,F,Kisumu,0.3943693213716057
P003124,KE,KSh,HighRoller,45-54,F,Nakuru,0.2921835103269578
P003125,KE,KSh,Casual,25-34,M,Kisumu,0.1613449817749459
P003126,KE,KSh,Casual,35-44,F,Nairobi,0.14402955800411701
P003127,KE,KSh,Casual,35-44,M,Nairobi,0.17128413265953424
P003128,KE,KSh,Casual,25-34,M,Kisumu,0.14003444495279924
P003129,KE,KSh,Core,35-44,M,Nakuru,0.23438104182599961
P003130,KE,KSh,HighRoller,45-54,M,Kisumu,0.6165974012819305
P003131,KE,KSh,Casual,25-34,F,Kisumu,0.49337082300690965
P003132,KE,KSh,Core,25-34,M,Mombasa,0.31764467139103003
P003133,KE,KSh,VIP,18-24,M,Mombasa,0.2934824846654982
P003134,KE,KSh,Casual,25-34,M,Nakuru,0.037608185712557515
P003135,KE,KSh,VIP,35-44,M,Nairobi,0.40370312748351633
P003136,KE,KSh,HighRoller,35-44,F,Nairobi,0.24129825567580607
P003137,KE,KSh,HighRoller,18-24,F,Nakuru,0.5586012655274598
P003138,KE,KSh,Core,18-24,M,Nairobi,0.6740981131360554
P003139,KE,KSh,Core,25-34,M,Nairobi,0.22597310266162113
P003140,KE,KSh,Core,18-24,M,Mombasa,0.43804520821032045
P003141,KE,KSh,HighRoller,55+,M,Kisumu,0.27881057197819686
P003142,KE,KSh,Casual,45-54,F,Nakuru,0.3575578149264602
P003143,KE,KSh,HighRoller,25-34,M,Nairobi,0.0811356906872701
P003144,KE,KSh,Casual,18-24,M,Kisumu,0.4014418054193531
P003145,KE,KSh,HighRoller,18-24,F,Nakuru,0.24064326241831926
P003146,KE,KSh,HighRoller,25-34,F,Kisumu,0.28565635694356817
P003147,KE,KSh,Casual,25-34,M,Nairobi,0.20748030276599888
P003148,KE,KSh,Casual,18-24,F,Kisumu,0.2977185226994807
